date,state,district,pincode,age_0_5,age_5_17,age_18_greater
06-09-2025,Tamil Nadu,Vellore,632004,1,0,0
06-09-2025,Tamil Nadu,Vellore,632105,1,0,0
06-09-2025,Tamil Nadu,Vellore,632501,1,1,0
06-09-2025,Tamil Nadu,Vellore,635752,1,0,0
06-09-2025,Tamil Nadu,Vellore,635754,3,0,0
06-09-2025,Tamil Nadu,Vellore,635803,2,0,0
06-09-2025,Tamil Nadu,Vellore,635809,0,1,0
06-09-2025,Tamil Nadu,Vellore,635810,1,2,0
04-09-2025,Tamil Nadu,Vellore,631002,1,0,0
04-09-2025,Tamil Nadu,Vellore,631003,1,1,0
04-09-2025,Tamil Nadu,Vellore,632008,1,0,0
04-09-2025,Tamil Nadu,Vellore,632013,1,1,0
04-09-2025,Tamil Nadu,Vellore,632531,2,0,0
04-09-2025,Tamil Nadu,Vellore,632603,0,1,0
04-09-2025,Tamil Nadu,Vellore,635801,1,0,0
04-09-2025,Tamil Nadu,Vellore,635803,2,0,0
04-09-2025,Tamil Nadu,Vellore,635805,0,1,0
04-09-2025,Tamil Nadu,Vellore,635808,1,0,0
04-09-2025,Tamil Nadu,Vellore,635852,1,0,0
04-09-2025,Tamil Nadu,Vellore,635901,3,0,0
09-09-2025,Tamil Nadu,Vellore,632006,4,0,0
09-09-2025,Tamil Nadu,Vellore,632202,5,0,0
09-09-2025,Tamil Nadu,Vellore,632203,1,0,0
09-09-2025,Tamil Nadu,Vellore,632209,1,1,0
09-09-2025,Tamil Nadu,Vellore,632404,1,0,0
09-09-2025,Tamil Nadu,Vellore,632506,2,0,0
09-09-2025,Tamil Nadu,Vellore,632507,5,0,0
09-09-2025,Tamil Nadu,Vellore,632601,3,1,0
09-09-2025,Tamil Nadu,Vellore,632602,2,0,0
09-09-2025,Tamil Nadu,Vellore,635803,1,1,0
09-09-2025,Tamil Nadu,Vellore,635808,1,0,0
09-09-2025,Tamil Nadu,Vellore,635812,1,0,0
09-09-2025,Tamil Nadu,Vellore,635854,0,1,0
08-09-2025,Tamil Nadu,Vellore,631003,1,0,0
08-09-2025,Tamil Nadu,Vellore,631051,2,0,0
08-09-2025,Tamil Nadu,Vellore,631052,1,0,0
08-09-2025,Tamil Nadu,Vellore,632012,1,0,0
08-09-2025,Tamil Nadu,Vellore,632101,1,0,0
08-09-2025,Tamil Nadu,Vellore,632401,1,0,0
08-09-2025,Tamil Nadu,Vellore,632404,2,0,0
08-09-2025,Tamil Nadu,Vellore,632502,1,1,0
08-09-2025,Tamil Nadu,Vellore,632504,0,1,0
08-09-2025,Tamil Nadu,Vellore,632506,4,1,0
08-09-2025,Tamil Nadu,Vellore,632602,5,0,0
08-09-2025,Tamil Nadu,Vellore,635655,1,0,0
08-09-2025,Tamil Nadu,Vellore,635803,1,0,0
08-09-2025,Tamil Nadu,Vellore,635851,2,0,0
08-09-2025,Tamil Nadu,Vellore,635852,1,0,0
10-09-2025,Tamil Nadu,Vellore,632001,2,0,0
10-09-2025,Tamil Nadu,Vellore,632006,3,0,0
10-09-2025,Tamil Nadu,Vellore,632507,2,0,0
10-09-2025,Tamil Nadu,Vellore,632509,1,0,0
10-09-2025,Tamil Nadu,Vellore,632517,1,0,0
10-09-2025,Tamil Nadu,Vellore,635601,3,0,0
10-09-2025,Tamil Nadu,Vellore,635652,1,1,0
10-09-2025,Tamil Nadu,Vellore,635754,0,1,0
10-09-2025,Tamil Nadu,Vellore,635802,3,0,0
10-09-2025,Tamil Nadu,Vellore,635804,1,0,0
10-09-2025,Tamil Nadu,Vellore,635813,1,0,0
10-09-2025,Tamil Nadu,Vellore,635851,3,0,0
10-09-2025,Tamil Nadu,Vellore,635854,1,0,0
10-09-2025,Tamil Nadu,Vellore,635901,3,1,0
11-09-2025,Tamil Nadu,Vellore,604407,0,1,0
11-09-2025,Tamil Nadu,Vellore,631003,2,2,0
11-09-2025,Tamil Nadu,Vellore,632001,5,0,0
11-09-2025,Tamil Nadu,Vellore,632010,2,0,0
11-09-2025,Tamil Nadu,Vellore,632102,2,0,0
11-09-2025,Tamil Nadu,Vellore,632404,2,0,0
11-09-2025,Tamil Nadu,Vellore,632506,3,0,0
11-09-2025,Tamil Nadu,Vellore,632507,4,0,0
11-09-2025,Tamil Nadu,Vellore,632531,1,0,0
11-09-2025,Tamil Nadu,Vellore,632602,3,0,0
11-09-2025,Tamil Nadu,Vellore,635602,2,0,0
11-09-2025,Tamil Nadu,Vellore,635752,4,0,0
11-09-2025,Tamil Nadu,Vellore,635802,3,0,0
11-09-2025,Tamil Nadu,Vellore,635851,0,1,0
14-09-2025,Tamil Nadu,Vellore,635854,1,0,0
15-09-2025,Tamil Nadu,Vellore,632001,3,1,0
15-09-2025,Tamil Nadu,Vellore,632006,4,0,0
15-09-2025,Tamil Nadu,Vellore,632103,2,0,0
15-09-2025,Tamil Nadu,Vellore,632501,2,1,0
15-09-2025,Tamil Nadu,Vellore,632504,1,0,0
15-09-2025,Tamil Nadu,Vellore,632507,1,0,0
15-09-2025,Tamil Nadu,Vellore,635702,1,0,0
15-09-2025,Tamil Nadu,Vellore,635801,2,0,0
15-09-2025,Tamil Nadu,Vellore,635803,2,0,0
15-09-2025,Tamil Nadu,Vellore,635813,1,0,0
12-09-2025,Tamil Nadu,Vellore,631002,1,0,0
12-09-2025,Tamil Nadu,Vellore,632004,1,0,0
12-09-2025,Tamil Nadu,Vellore,632209,1,0,0
12-09-2025,Tamil Nadu,Vellore,632404,2,0,0
12-09-2025,Tamil Nadu,Vellore,632405,1,0,0
12-09-2025,Tamil Nadu,Vellore,632503,1,0,0
12-09-2025,Tamil Nadu,Vellore,632506,2,0,0
12-09-2025,Tamil Nadu,Vellore,632508,1,2,0
12-09-2025,Tamil Nadu,Vellore,632513,2,1,0
12-09-2025,Tamil Nadu,Vellore,632515,1,0,0
12-09-2025,Tamil Nadu,Vellore,632604,1,0,0
12-09-2025,Tamil Nadu,Vellore,635811,2,0,0
13-09-2025,Tamil Nadu,Vellore,632011,3,0,0
13-09-2025,Tamil Nadu,Vellore,632401,1,0,0
13-09-2025,Tamil Nadu,Vellore,632504,2,0,0
13-09-2025,Tamil Nadu,Vellore,632509,9,0,0
13-09-2025,Tamil Nadu,Vellore,632515,1,0,0
13-09-2025,Tamil Nadu,Vellore,635651,4,0,0
13-09-2025,Tamil Nadu,Vellore,635654,1,0,0
13-09-2025,Tamil Nadu,Vellore,635810,7,0,0
16-09-2025,Tamil Nadu,Vellore,604407,0,1,0
16-09-2025,Tamil Nadu,Vellore,632008,1,0,0
16-09-2025,Tamil Nadu,Vellore,632104,1,0,0
16-09-2025,Tamil Nadu,Vellore,632311,1,0,0
16-09-2025,Tamil Nadu,Vellore,632501,2,0,0
16-09-2025,Tamil Nadu,Vellore,632601,4,0,0
16-09-2025,Tamil Nadu,Vellore,632602,5,0,0
16-09-2025,Tamil Nadu,Vellore,635655,1,0,0
16-09-2025,Tamil Nadu,Vellore,635801,3,0,0
16-09-2025,Tamil Nadu,Vellore,635805,0,1,0
16-09-2025,Tamil Nadu,Vellore,635851,2,0,0
16-09-2025,Tamil Nadu,Vellore,635853,1,0,0
17-09-2025,Tamil Nadu,Vellore,631051,1,0,0
17-09-2025,Tamil Nadu,Vellore,632004,0,1,0
17-09-2025,Tamil Nadu,Vellore,632103,1,2,0
17-09-2025,Tamil Nadu,Vellore,632203,1,0,0
17-09-2025,Tamil Nadu,Vellore,632209,1,0,0
17-09-2025,Tamil Nadu,Vellore,632505,5,0,0
17-09-2025,Tamil Nadu,Vellore,632520,1,0,0
17-09-2025,Tamil Nadu,Vellore,635652,2,1,0
17-09-2025,Tamil Nadu,Vellore,635655,1,0,0
17-09-2025,Tamil Nadu,Vellore,635809,1,0,0
18-09-2025,Tamil Nadu,Vellore,631101,1,0,0
18-09-2025,Tamil Nadu,Vellore,632107,2,0,0
18-09-2025,Tamil Nadu,Vellore,632404,2,0,0
18-09-2025,Tamil Nadu,Vellore,632506,1,2,0
18-09-2025,Tamil Nadu,Vellore,632602,2,1,0
18-09-2025,Tamil Nadu,Vellore,635601,3,0,0
18-09-2025,Tamil Nadu,Vellore,635710,1,0,0
18-09-2025,Tamil Nadu,Vellore,635751,3,0,0
18-09-2025,Tamil Nadu,Vellore,635803,1,0,0
18-09-2025,Tamil Nadu,Vellore,635806,1,0,0
18-09-2025,Tamil Nadu,Vellore,635810,6,1,0
18-09-2025,Tamil Nadu,Vellore,635814,3,0,0
19-09-2025,Tamil Nadu,Vellore,631051,3,1,0
19-09-2025,Tamil Nadu,Vellore,631052,1,1,0
19-09-2025,Tamil Nadu,Vellore,632105,1,0,0
19-09-2025,Tamil Nadu,Vellore,632114,1,0,0
19-09-2025,Tamil Nadu,Vellore,632504,1,0,0
19-09-2025,Tamil Nadu,Vellore,632531,1,0,0
19-09-2025,Tamil Nadu,Vellore,635710,2,0,0
19-09-2025,Tamil Nadu,Vellore,635805,1,0,0
20-09-2025,Tamil Nadu,Vellore,631004,2,1,0
20-09-2025,Tamil Nadu,Vellore,632006,4,0,0
20-09-2025,Tamil Nadu,Vellore,632007,1,0,0
20-09-2025,Tamil Nadu,Vellore,632012,4,3,0
20-09-2025,Tamil Nadu,Vellore,632401,1,1,0
20-09-2025,Tamil Nadu,Vellore,632506,3,0,0
20-09-2025,Tamil Nadu,Vellore,632519,3,0,0
20-09-2025,Tamil Nadu,Vellore,635751,2,1,0
20-09-2025,Tamil Nadu,Vellore,635754,1,0,0
20-09-2025,Tamil Nadu,Vellore,635806,1,0,0
22-09-2025,Tamil Nadu,Vellore,631102,1,2,0
22-09-2025,Tamil Nadu,Vellore,632013,1,0,0
22-09-2025,Tamil Nadu,Vellore,632105,3,0,0
22-09-2025,Tamil Nadu,Vellore,632509,11,0,0
22-09-2025,Tamil Nadu,Vellore,632513,5,2,0
22-09-2025,Tamil Nadu,Vellore,632519,3,0,0
22-09-2025,Tamil Nadu,Vellore,632531,1,0,0
22-09-2025,Tamil Nadu,Vellore,635651,0,1,0
22-09-2025,Tamil Nadu,Vellore,635653,2,0,0
22-09-2025,Tamil Nadu,Vellore,635803,1,0,0
22-09-2025,Tamil Nadu,Vellore,635808,1,0,0
22-09-2025,Tamil Nadu,Vellore,635811,1,0,0
22-09-2025,Tamil Nadu,Vellore,635901,1,0,0
23-09-2025,Tamil Nadu,Vellore,631151,1,0,0
23-09-2025,Tamil Nadu,Vellore,632004,1,0,0
23-09-2025,Tamil Nadu,Vellore,632007,1,0,0
23-09-2025,Tamil Nadu,Vellore,632011,1,1,0
23-09-2025,Tamil Nadu,Vellore,632103,1,0,0
23-09-2025,Tamil Nadu,Vellore,632107,1,2,0
23-09-2025,Tamil Nadu,Vellore,632114,2,0,0
23-09-2025,Tamil Nadu,Vellore,632204,17,2,0
23-09-2025,Tamil Nadu,Vellore,632404,1,0,0
23-09-2025,Tamil Nadu,Vellore,632507,1,0,0
23-09-2025,Tamil Nadu,Vellore,632520,1,0,0
23-09-2025,Tamil Nadu,Vellore,635651,1,0,0
23-09-2025,Tamil Nadu,Vellore,635652,2,0,0
23-09-2025,Tamil Nadu,Vellore,635751,10,0,0
23-09-2025,Tamil Nadu,Vellore,635803,1,0,0
23-09-2025,Tamil Nadu,Vellore,635806,1,0,0
23-09-2025,Tamil Nadu,Vellore,635853,5,0,0
23-09-2025,Tamil Nadu,Vellore,635901,2,0,0
24-09-2025,Tamil Nadu,Vellore,631003,3,0,0
24-09-2025,Tamil Nadu,Vellore,632001,2,0,0
24-09-2025,Tamil Nadu,Vellore,632002,7,1,0
24-09-2025,Tamil Nadu,Vellore,632008,1,0,0
24-09-2025,Tamil Nadu,Vellore,632059,1,0,0
24-09-2025,Tamil Nadu,Vellore,632312,3,0,0
24-09-2025,Tamil Nadu,Vellore,632502,1,0,0
24-09-2025,Tamil Nadu,Vellore,632503,5,0,0
24-09-2025,Tamil Nadu,Vellore,632506,1,0,0
24-09-2025,Tamil Nadu,Vellore,632507,2,0,0
24-09-2025,Tamil Nadu,Vellore,635654,3,1,0
24-09-2025,Tamil Nadu,Vellore,635701,1,1,0
25-09-2025,Tamil Nadu,Vellore,631151,1,0,0
25-09-2025,Tamil Nadu,Vellore,632055,2,0,0
25-09-2025,Tamil Nadu,Vellore,632513,1,0,0
25-09-2025,Tamil Nadu,Vellore,632520,1,0,0
25-09-2025,Tamil Nadu,Vellore,632602,2,0,0
25-09-2025,Tamil Nadu,Vellore,635702,1,0,0
25-09-2025,Tamil Nadu,Vellore,635710,3,0,0
25-09-2025,Tamil Nadu,Vellore,635751,3,0,0
25-09-2025,Tamil Nadu,Vellore,635752,1,0,0
25-09-2025,Tamil Nadu,Vellore,635813,3,0,0
28-09-2025,Tamil Nadu,Vellore,631052,1,0,0
29-09-2025,Tamil Nadu,Vellore,632001,1,0,0
29-09-2025,Tamil Nadu,Vellore,632501,1,0,0
29-09-2025,Tamil Nadu,Vellore,635651,1,0,0
29-09-2025,Tamil Nadu,Vellore,635652,1,0,0
29-09-2025,Tamil Nadu,Vellore,635751,1,0,0
29-09-2025,Tamil Nadu,Vellore,635802,0,1,0
29-09-2025,Tamil Nadu,Vellore,635901,1,0,0
26-09-2025,Tamil Nadu,Vellore,631003,3,0,0
26-09-2025,Tamil Nadu,Vellore,631051,2,0,0
26-09-2025,Tamil Nadu,Vellore,631151,2,0,0
26-09-2025,Tamil Nadu,Vellore,632104,1,0,0
26-09-2025,Tamil Nadu,Vellore,632403,0,1,0
26-09-2025,Tamil Nadu,Vellore,632404,3,0,0
26-09-2025,Tamil Nadu,Vellore,632519,1,0,0
26-09-2025,Tamil Nadu,Vellore,632520,1,0,0
26-09-2025,Tamil Nadu,Vellore,632521,1,1,0
27-09-2025,Tamil Nadu,Vellore,631002,1,0,0
27-09-2025,Tamil Nadu,Vellore,632013,2,1,0
27-09-2025,Tamil Nadu,Vellore,632401,1,0,0
27-09-2025,Tamil Nadu,Vellore,635601,2,0,0
27-09-2025,Tamil Nadu,Vellore,635653,1,1,0
27-09-2025,Tamil Nadu,Vellore,635802,1,0,0
27-09-2025,Tamil Nadu,Vellore,635810,2,1,0
26-10-2025,Tamil Nadu,Vellore,631002,2,0,0
26-10-2025,Tamil Nadu,Vellore,631051,2,0,0
26-10-2025,Tamil Nadu,Vellore,631102,1,0,0
26-10-2025,Tamil Nadu,Vellore,632006,2,0,0
26-10-2025,Tamil Nadu,Vellore,632401,0,1,0
26-10-2025,Tamil Nadu,Vellore,632404,2,0,0
26-10-2025,Tamil Nadu,Vellore,632506,1,0,0
26-10-2025,Tamil Nadu,Vellore,632602,0,1,0
26-10-2025,Tamil Nadu,Vellore,635652,1,0,0
26-10-2025,Tamil Nadu,Vellore,635653,2,1,0
26-10-2025,Tamil Nadu,Vellore,635751,1,1,0
26-10-2025,Tamil Nadu,Vellore,635801,1,0,0
26-10-2025,Tamil Nadu,Vellore,635804,2,1,0
26-10-2025,Tamil Nadu,Vellore,635810,5,1,0
26-10-2025,Tamil Nadu,Vellore,635814,0,1,0
13-10-2025,Tamil Nadu,Vellore,631001,1,0,0
13-10-2025,Tamil Nadu,Vellore,632001,6,0,0
13-10-2025,Tamil Nadu,Vellore,632002,9,2,0
13-10-2025,Tamil Nadu,Vellore,632004,4,0,0
13-10-2025,Tamil Nadu,Vellore,632057,1,0,0
13-10-2025,Tamil Nadu,Vellore,632101,5,0,0
13-10-2025,Tamil Nadu,Vellore,632405,5,0,0
13-10-2025,Tamil Nadu,Vellore,632512,1,0,0
13-10-2025,Tamil Nadu,Vellore,632513,3,1,0
13-10-2025,Tamil Nadu,Vellore,635651,2,0,0
13-10-2025,Tamil Nadu,Vellore,635801,1,0,0
13-10-2025,Tamil Nadu,Vellore,635804,1,1,0
13-10-2025,Tamil Nadu,Vellore,635805,0,1,0
13-10-2025,Tamil Nadu,Vellore,635806,1,0,0
13-10-2025,Tamil Nadu,Vellore,635810,3,1,0
13-10-2025,Tamil Nadu,Vellore,635811,2,0,0
13-10-2025,Tamil Nadu,Vellore,635814,1,0,0
13-10-2025,Tamil Nadu,Vellore,635853,1,0,0
15-10-2025,Tamil Nadu,Vellore,631052,4,0,0
15-10-2025,Tamil Nadu,Vellore,632009,2,0,0
15-10-2025,Tamil Nadu,Vellore,632106,1,0,0
15-10-2025,Tamil Nadu,Vellore,632202,1,0,0
15-10-2025,Tamil Nadu,Vellore,632312,1,0,0
15-10-2025,Tamil Nadu,Vellore,632319,1,0,0
15-10-2025,Tamil Nadu,Vellore,632505,1,0,0
15-10-2025,Tamil Nadu,Vellore,632507,2,0,0
15-10-2025,Tamil Nadu,Vellore,632508,1,0,0
15-10-2025,Tamil Nadu,Vellore,632509,5,1,0
15-10-2025,Tamil Nadu,Vellore,635653,5,0,0
15-10-2025,Tamil Nadu,Vellore,635710,2,0,0
15-10-2025,Tamil Nadu,Vellore,635751,1,0,0
15-10-2025,Tamil Nadu,Vellore,635752,4,1,0
15-10-2025,Tamil Nadu,Vellore,635801,3,0,0
15-10-2025,Tamil Nadu,Vellore,635811,0,1,0
16-10-2025,Tamil Nadu,Vellore,631002,0,1,0
16-10-2025,Tamil Nadu,Vellore,632209,1,0,0
16-10-2025,Tamil Nadu,Vellore,632405,0,1,0
16-10-2025,Tamil Nadu,Vellore,632504,1,0,0
16-10-2025,Tamil Nadu,Vellore,632508,1,1,0
16-10-2025,Tamil Nadu,Vellore,635653,3,0,0
16-10-2025,Tamil Nadu,Vellore,635752,1,0,0
16-10-2025,Tamil Nadu,Vellore,635802,4,0,0
16-10-2025,Tamil Nadu,Vellore,635806,1,0,0
16-10-2025,Tamil Nadu,Vellore,635810,2,1,0
17-10-2025,Tamil Nadu,Vellore,631003,4,0,0
17-10-2025,Tamil Nadu,Vellore,632311,1,0,0
17-10-2025,Tamil Nadu,Vellore,632319,1,1,0
17-10-2025,Tamil Nadu,Vellore,632403,0,2,0
17-10-2025,Tamil Nadu,Vellore,632516,1,0,0
17-10-2025,Tamil Nadu,Vellore,632518,1,0,0
17-10-2025,Tamil Nadu,Vellore,632531,1,0,0
17-10-2025,Tamil Nadu,Vellore,635601,4,0,0
17-10-2025,Tamil Nadu,Vellore,635804,3,0,0
17-10-2025,Tamil Nadu,Vellore,635811,4,0,0
18-10-2025,Tamil Nadu,Vellore,632009,2,0,0
18-10-2025,Tamil Nadu,Vellore,632011,1,0,0
18-10-2025,Tamil Nadu,Vellore,632058,1,0,0
18-10-2025,Tamil Nadu,Vellore,632113,1,0,0
18-10-2025,Tamil Nadu,Vellore,632508,1,0,0
18-10-2025,Tamil Nadu,Vellore,635651,1,1,0
18-10-2025,Tamil Nadu,Vellore,635653,1,1,0
18-10-2025,Tamil Nadu,Vellore,635654,1,0,0
20-10-2025,Tamil Nadu,Vellore,632012,1,0,0
20-10-2025,Tamil Nadu,Vellore,632057,1,0,0
20-10-2025,Tamil Nadu,Vellore,632105,2,1,0
20-10-2025,Tamil Nadu,Vellore,632404,1,0,0
20-10-2025,Tamil Nadu,Vellore,635653,1,0,0
20-10-2025,Tamil Nadu,Vellore,635752,1,0,0
20-10-2025,Tamil Nadu,Vellore,635809,1,0,0
20-10-2025,Tamil Nadu,Vellore,635810,1,0,0
20-10-2025,Tamil Nadu,Vellore,635851,0,1,0
20-10-2025,Tamil Nadu,Vellore,635854,3,0,0
19-10-2025,Tamil Nadu,Vellore,631051,2,0,0
19-10-2025,Tamil Nadu,Vellore,631102,4,0,0
19-10-2025,Tamil Nadu,Vellore,632001,2,0,0
19-10-2025,Tamil Nadu,Vellore,632312,1,0,0
19-10-2025,Tamil Nadu,Vellore,632503,4,0,0
19-10-2025,Tamil Nadu,Vellore,632515,0,1,0
19-10-2025,Tamil Nadu,Vellore,632602,4,2,0
19-10-2025,Tamil Nadu,Vellore,635754,1,0,0
19-10-2025,Tamil Nadu,Vellore,635801,2,0,0
24-10-2025,Tamil Nadu,Vellore,632007,1,0,0
24-10-2025,Tamil Nadu,Vellore,632013,1,0,0
24-10-2025,Tamil Nadu,Vellore,632401,1,1,0
24-10-2025,Tamil Nadu,Vellore,632513,1,0,0
24-10-2025,Tamil Nadu,Vellore,635655,1,0,0
24-10-2025,Tamil Nadu,Vellore,635701,1,1,0
24-10-2025,Tamil Nadu,Vellore,635751,1,0,0
24-10-2025,Tamil Nadu,Vellore,635805,0,1,0
24-10-2025,Tamil Nadu,Vellore,635812,1,0,0
24-10-2025,Tamil Nadu,Vellore,635851,1,0,0
24-10-2025,Tamil Nadu,Vellore,635901,2,0,0
21-10-2025,Tamil Nadu,Vellore,631002,1,0,0
21-10-2025,Tamil Nadu,Vellore,632012,0,1,0
21-10-2025,Tamil Nadu,Vellore,635651,2,0,0
21-10-2025,Tamil Nadu,Vellore,635653,1,0,0
21-10-2025,Tamil Nadu,Vellore,635752,0,1,0
23-10-2025,Tamil Nadu,Vellore,632209,1,0,0
27-10-2025,Tamil Nadu,Vellore,631002,2,0,0
27-10-2025,Tamil Nadu,Vellore,631102,2,2,0
27-10-2025,Tamil Nadu,Vellore,632204,1,0,0
27-10-2025,Tamil Nadu,Vellore,632318,1,0,0
27-10-2025,Tamil Nadu,Vellore,632319,1,0,0
27-10-2025,Tamil Nadu,Vellore,632401,1,0,0
27-10-2025,Tamil Nadu,Vellore,632503,1,0,0
27-10-2025,Tamil Nadu,Vellore,632517,1,0,0
27-10-2025,Tamil Nadu,Vellore,632520,0,1,0
27-10-2025,Tamil Nadu,Vellore,632603,3,0,0
27-10-2025,Tamil Nadu,Vellore,635801,3,1,0
27-10-2025,Tamil Nadu,Vellore,635802,0,1,0
27-10-2025,Tamil Nadu,Vellore,635803,1,0,0
27-10-2025,Tamil Nadu,Vellore,635853,1,0,0
25-10-2025,Tamil Nadu,Vellore,631102,0,1,0
25-10-2025,Tamil Nadu,Vellore,632002,2,0,0
25-10-2025,Tamil Nadu,Vellore,632007,2,0,0
25-10-2025,Tamil Nadu,Vellore,632009,4,0,0
25-10-2025,Tamil Nadu,Vellore,632010,1,0,0
25-10-2025,Tamil Nadu,Vellore,632104,1,0,0
25-10-2025,Tamil Nadu,Vellore,632204,1,0,0
25-10-2025,Tamil Nadu,Vellore,632507,1,0,0
25-10-2025,Tamil Nadu,Vellore,632509,1,0,0
25-10-2025,Tamil Nadu,Vellore,632518,1,0,0
25-10-2025,Tamil Nadu,Vellore,632601,2,0,0
25-10-2025,Tamil Nadu,Vellore,635654,3,0,0
25-10-2025,Tamil Nadu,Vellore,635801,1,0,0
25-10-2025,Tamil Nadu,Vellore,635854,3,0,0
25-10-2025,Tamil Nadu,Vellore,635901,1,0,0
28-10-2025,Tamil Nadu,Vellore,631002,1,0,0
28-10-2025,Tamil Nadu,Vellore,631102,2,1,0
28-10-2025,Tamil Nadu,Vellore,632311,1,0,0
28-10-2025,Tamil Nadu,Vellore,632318,1,0,0
28-10-2025,Tamil Nadu,Vellore,632405,1,0,0
28-10-2025,Tamil Nadu,Vellore,632505,1,0,0
28-10-2025,Tamil Nadu,Vellore,632513,4,0,0
28-10-2025,Tamil Nadu,Vellore,632514,1,0,0
28-10-2025,Tamil Nadu,Vellore,632518,0,1,0
28-10-2025,Tamil Nadu,Vellore,632601,1,0,0
28-10-2025,Tamil Nadu,Vellore,635651,6,0,0
28-10-2025,Tamil Nadu,Vellore,635653,1,1,0
28-10-2025,Tamil Nadu,Vellore,635851,2,0,0
28-10-2025,Tamil Nadu,Vellore,635853,1,0,0
30-10-2025,Tamil Nadu,Vellore,632002,9,0,0
30-10-2025,Tamil Nadu,Vellore,632006,2,0,0
30-10-2025,Tamil Nadu,Vellore,632007,0,1,0
30-10-2025,Tamil Nadu,Vellore,632055,0,1,0
30-10-2025,Tamil Nadu,Vellore,632102,0,1,0
30-10-2025,Tamil Nadu,Vellore,632105,2,0,0
30-10-2025,Tamil Nadu,Vellore,632113,1,0,0
30-10-2025,Tamil Nadu,Vellore,632204,2,0,0
30-10-2025,Tamil Nadu,Vellore,632319,1,1,0
30-10-2025,Tamil Nadu,Vellore,632501,4,0,0
30-10-2025,Tamil Nadu,Vellore,632504,1,0,0
30-10-2025,Tamil Nadu,Vellore,632507,1,0,0
30-10-2025,Tamil Nadu,Vellore,632509,5,0,0
30-10-2025,Tamil Nadu,Vellore,632520,1,0,0
30-10-2025,Tamil Nadu,Vellore,635653,2,1,0
30-10-2025,Tamil Nadu,Vellore,635710,1,0,0
30-10-2025,Tamil Nadu,Vellore,635803,2,1,0
30-10-2025,Tamil Nadu,Vellore,635810,7,2,0
30-10-2025,Tamil Nadu,Vellore,635811,0,2,0
30-10-2025,Tamil Nadu,Vellore,635815,2,0,0
30-10-2025,Tamil Nadu,Vellore,635901,3,0,0
29-10-2025,Tamil Nadu,Vellore,632001,1,1,0
29-10-2025,Tamil Nadu,Vellore,632501,1,0,0
29-10-2025,Tamil Nadu,Vellore,632602,2,0,0
29-10-2025,Tamil Nadu,Vellore,632603,2,0,0
29-10-2025,Tamil Nadu,Vellore,635652,1,0,0
29-10-2025,Tamil Nadu,Vellore,635710,1,0,0
29-10-2025,Tamil Nadu,Vellore,635802,2,0,0
01-11-2025,Tamil Nadu,Vellore,632006,0,1,0
01-11-2025,Tamil Nadu,Vellore,632517,1,0,0
01-11-2025,Tamil Nadu,Vellore,635701,1,0,0
01-11-2025,Tamil Nadu,Vellore,635802,1,0,0
02-11-2025,Tamil Nadu,Vellore,631102,6,2,0
02-11-2025,Tamil Nadu,Vellore,632104,2,0,0
02-11-2025,Tamil Nadu,Vellore,632106,3,1,0
02-11-2025,Tamil Nadu,Vellore,632113,1,0,0
02-11-2025,Tamil Nadu,Vellore,632319,2,0,0
02-11-2025,Tamil Nadu,Vellore,632401,3,0,0
02-11-2025,Tamil Nadu,Vellore,632507,2,0,0
02-11-2025,Tamil Nadu,Vellore,632509,6,0,0
02-11-2025,Tamil Nadu,Vellore,632515,2,0,0
02-11-2025,Tamil Nadu,Vellore,632519,1,0,0
02-11-2025,Tamil Nadu,Vellore,632520,8,0,0
02-11-2025,Tamil Nadu,Vellore,635655,2,0,0
02-11-2025,Tamil Nadu,Vellore,635701,2,1,0
02-11-2025,Tamil Nadu,Vellore,635752,3,0,0
02-11-2025,Tamil Nadu,Vellore,635803,1,0,0
02-11-2025,Tamil Nadu,Vellore,635810,7,1,0
02-11-2025,Tamil Nadu,Vellore,635812,7,0,0
02-11-2025,Tamil Nadu,Vellore,635813,0,2,0
02-11-2025,Tamil Nadu,Vellore,635851,1,1,0
02-11-2025,Tamil Nadu,Vellore,635854,3,1,0
31-10-2025,Tamil Nadu,Vellore,632008,2,0,0
31-10-2025,Tamil Nadu,Vellore,632013,2,0,0
31-10-2025,Tamil Nadu,Vellore,632105,3,0,0
31-10-2025,Tamil Nadu,Vellore,632106,1,0,0
31-10-2025,Tamil Nadu,Vellore,632501,2,0,0
31-10-2025,Tamil Nadu,Vellore,632505,4,0,0
31-10-2025,Tamil Nadu,Vellore,632509,3,0,0
31-10-2025,Tamil Nadu,Vellore,632531,1,0,0
31-10-2025,Tamil Nadu,Vellore,635651,5,0,0
31-10-2025,Tamil Nadu,Vellore,635751,3,0,0
31-10-2025,Tamil Nadu,Vellore,635752,3,0,0
31-10-2025,Tamil Nadu,Vellore,635801,2,0,0
31-10-2025,Tamil Nadu,Vellore,635802,1,2,0
31-10-2025,Tamil Nadu,Vellore,635803,1,0,0
31-10-2025,Tamil Nadu,Vellore,635810,5,0,0
31-10-2025,Tamil Nadu,Vellore,635815,1,0,0
12-11-2025,Tamil Nadu,Vellore,632106,1,0,0
12-11-2025,Tamil Nadu,Vellore,632113,1,0,0
12-11-2025,Tamil Nadu,Vellore,632503,3,0,0
12-11-2025,Tamil Nadu,Vellore,635752,1,0,0
12-11-2025,Tamil Nadu,Vellore,635851,1,0,0
